family,image_id,curve,fraction,target_probability
convnext_small_full,p1_11420,insertion,0.1,0.98972221215566
convnext_small_full,p1_11420,insertion,0.2,0.9856942494710287
convnext_small_full,p1_11420,insertion,0.4,0.9979796806971232
convnext_small_full,p1_11420,insertion,0.6,0.9975664814313253
convnext_small_full,p1_11420,insertion,0.8,0.9987344940503439
convnext_small_full,p1_11420,insertion,1.0,0.9984939495722452
convnext_small_full,p1_11420,random_deletion,0.0,0.9984939495722452
convnext_small_full,p1_11420,random_deletion,0.1,0.9981409509976705
convnext_small_full,p1_11420,random_deletion,0.2,0.9138209819793701
convnext_small_full,p1_11420,random_deletion,0.4,0.9440356691678365
convnext_small_full,p1_11420,random_deletion,0.6,0.776292065779368
convnext_small_full,p1_11420,random_deletion,0.8,0.9038811326026917
convnext_small_full,p1_11420,random_deletion,1.0,0.7219172318776449
convnext_small_full,p1_11469,deletion,0.0,0.5015458265940348
convnext_small_full,p1_11469,deletion,0.1,0.4985131323337555
convnext_small_full,p1_11469,deletion,0.2,0.21885954837004343
convnext_small_full,p1_11469,deletion,0.4,0.10164577886462212
convnext_small_full,p1_11469,deletion,0.6,0.08950580842792988
convnext_small_full,p1_11469,deletion,0.8,0.11138923062632482
convnext_small_full,p1_11469,deletion,1.0,0.06396776561935742
convnext_small_full,p1_11469,insertion,0.0,0.06396776561935742
convnext_small_full,p1_11469,insertion,0.1,0.7108256220817566
convnext_small_full,p1_11469,insertion,0.2,0.9201723535855612
convnext_small_full,p1_11469,insertion,0.4,0.9809966683387756
convnext_small_full,p1_11469,insertion,0.6,0.931808332602183
convnext_small_full,p1_11469,insertion,0.8,0.9824610352516174
convnext_small_full,p1_11469,insertion,1.0,0.5015458265940348
convnext_small_full,p1_11469,random_deletion,0.0,0.5015458265940348
convnext_small_full,p1_11469,random_deletion,0.1,0.49336448311805725
convnext_small_full,p1_11469,random_deletion,0.2,0.8063445687294006
convnext_small_full,p1_11469,random_deletion,0.4,0.6479441821575165
convnext_small_full,p1_11469,random_deletion,0.6,0.3382563938697179
convnext_small_full,p1_11469,random_deletion,0.8,0.42310676475365955
convnext_small_full,p1_11469,random_deletion,1.0,0.06396776561935742
convnext_small_full,p1_11495,deletion,0.0,0.9996821482976278
convnext_small_full,p1_11495,deletion,0.1,0.9688336650530497
convnext_small_full,p1_11495,deletion,0.2,0.9331481059392294
convnext_small_full,p1_11495,deletion,0.4,0.9511366486549377
convnext_small_full,p1_11495,deletion,0.6,0.873298188050588
convnext_small_full,p1_11495,deletion,0.8,0.8242441813151041
convnext_small_full,p1_11495,deletion,1.0,0.5767881671587626
convnext_small_full,p1_11495,insertion,0.0,0.5767881671587626
convnext_small_full,p1_11495,insertion,0.1,0.6930074294408163
convnext_small_full,p1_11495,insertion,0.2,0.9845790863037109
convnext_small_full,p1_11495,insertion,0.4,0.9982512394587199
convnext_small_full,p1_11495,insertion,0.6,0.9997963309288025
convnext_small_full,p1_11495,insertion,0.8,0.9998048543930054
convnext_small_full,p1_11495,insertion,1.0,0.9996821482976278
convnext_small_full,p1_11495,random_deletion,0.0,0.9996821482976278
convnext_small_full,p1_11495,random_deletion,0.1,0.9986277023951212
convnext_small_full,p1_11495,random_deletion,0.2,0.99802299340566
convnext_small_full,p1_11495,random_deletion,0.4,0.9976396759351095
convnext_small_full,p1_11495,random_deletion,0.6,0.9541431864102682
convnext_small_full,p1_11495,random_deletion,0.8,0.8839383125305176
convnext_small_full,p1_11495,random_deletion,1.0,0.5767881671587626
convnext_small_full,p1_11643,deletion,0.0,0.9986562927563986
convnext_small_full,p1_11643,deletion,0.1,0.9976617495218912
convnext_small_full,p1_11643,deletion,0.2,0.9649567206700643
convnext_small_full,p1_11643,deletion,0.4,0.9904988408088684
convnext_small_full,p1_11643,deletion,0.6,0.9898564616839091
convnext_small_full,p1_11643,deletion,0.8,0.9970347881317139
convnext_small_full,p1_11643,deletion,1.0,0.9985986749331156
convnext_small_full,p1_11643,insertion,0.0,0.9985986749331156
convnext_small_full,p1_11643,insertion,0.1,0.9995491107304891
convnext_small_full,p1_11643,insertion,0.2,0.9983225464820862
convnext_small_full,p1_11643,insertion,0.4,0.9994275371233622
convnext_small_full,p1_11643,insertion,0.6,0.9981651902198792
convnext_small_full,p1_11643,insertion,0.8,0.9990178743998209
convnext_small_full,p1_11643,insertion,1.0,0.9986562927563986
convnext_small_full,p1_11643,random_deletion,0.0,0.9986562927563986
convnext_small_full,p1_11643,random_deletion,0.1,0.9993438919385275
convnext_small_full,p1_11643,random_deletion,0.2,0.9986602663993835
convnext_small_full,p1_11643,random_deletion,0.4,0.9958044489224752
convnext_small_full,p1_11643,random_deletion,0.6,0.9839652975400289
convnext_small_full,p1_11643,random_deletion,0.8,0.993627111117045
convnext_small_full,p1_11643,random_deletion,1.0,0.9985986749331156
convnext_small_full,p1_11824,deletion,0.0,0.9993188977241516
convnext_small_full,p1_11824,deletion,0.1,0.999024490515391
convnext_small_full,p1_11824,deletion,0.2,0.9261375268300375
convnext_small_full,p1_11824,deletion,0.4,0.8270464539527893
convnext_small_full,p1_11824,deletion,0.6,0.7522512276967367
convnext_small_full,p1_11824,deletion,0.8,0.4337758918603261
convnext_small_full,p1_11824,deletion,1.0,0.6879032353560129
convnext_small_full,p1_11824,insertion,0.0,0.6879032353560129
convnext_small_full,p1_11824,insertion,0.1,0.8286774357159933
convnext_small_full,p1_11824,insertion,0.2,0.8431597749392191
convnext_small_full,p1_11824,insertion,0.4,0.965695838133494
convnext_small_full,p1_11824,insertion,0.6,0.9944083094596863
convnext_small_full,p1_11824,insertion,0.8,0.998955766359965
convnext_small_full,p1_11824,insertion,1.0,0.9993188977241516
convnext_small_full,p1_11824,random_deletion,0.0,0.9993188977241516
convnext_small_full,p1_11824,random_deletion,0.1,0.9987365206082662
convnext_small_full,p1_11824,random_deletion,0.2,0.9982906182607015
convnext_small_full,p1_11824,random_deletion,0.4,0.981299877166748
convnext_small_full,p1_11824,random_deletion,0.6,0.900403360525767
convnext_small_full,p1_11824,random_deletion,0.8,0.7794944445292155
convnext_small_full,p1_11824,random_deletion,1.0,0.6879032353560129
convnext_small_full,p1_11931,deletion,0.0,0.9980635444323221
convnext_small_full,p1_11931,deletion,0.1,0.122836717714866
convnext_small_full,p1_11931,deletion,0.2,0.18242675562699637
convnext_small_full,p1_11931,deletion,0.4,0.6499772469202677
convnext_small_full,p1_11931,deletion,0.6,0.8823463122049967
convnext_small_full,p1_11931,deletion,0.8,0.8862934509913126
convnext_small_full,p1_11931,deletion,1.0,0.29606975615024567
convnext_small_full,p1_11931,insertion,0.0,0.29606975615024567
convnext_small_full,p1_11931,insertion,0.1,0.9684978723526001
convnext_small_full,p1_11931,insertion,0.2,0.9988104502360026
convnext_small_full,p1_11931,insertion,0.4,0.9995009303092957
convnext_small_full,p1_11931,insertion,0.6,0.9991623957951864
convnext_small_full,p1_11931,insertion,0.8,0.9991365075111389
convnext_small_full,p1_11931,insertion,1.0,0.9980635444323221
convnext_small_full,p1_11931,random_deletion,0.0,0.9980635444323221
convnext_small_full,p1_11931,random_deletion,0.1,0.9988806446393331
convnext_small_full,p1_11931,random_deletion,0.2,0.416084090868632
convnext_small_full,p1_11931,random_deletion,0.4,0.2705856164296468
convnext_small_full,p1_11931,random_deletion,0.6,0.5005935927232107
convnext_small_full,p1_11931,random_deletion,0.8,0.372243732213974
convnext_small_full,p1_11931,random_deletion,1.0,0.29606975615024567
convnext_small_full,p1_11942,deletion,0.0,0.7725223104159037
convnext_small_full,p1_11942,deletion,0.1,0.8310780127843221
convnext_small_full,p1_11942,deletion,0.2,0.8114879727363586
convnext_small_full,p1_11942,deletion,0.4,0.6774464944998423
convnext_small_full,p1_11942,deletion,0.6,0.6155684192975363
convnext_small_full,p1_11942,deletion,0.8,0.7121816078821818
convnext_small_full,p1_11942,deletion,1.0,0.8493941823641459
convnext_small_full,p1_11942,insertion,0.0,0.8493941823641459
convnext_small_full,p1_11942,insertion,0.1,0.7702272335688273
convnext_small_full,p1_11942,insertion,0.2,0.571789562702179
convnext_small_full,p1_11942,insertion,0.4,0.5881900278230509
convnext_small_full,p1_11942,insertion,0.6,0.9369433919588724
convnext_small_full,p1_11942,insertion,0.8,0.973177413145701
convnext_small_full,p1_11942,insertion,1.0,0.7725223104159037
convnext_small_full,p1_11942,random_deletion,0.0,0.7725223104159037
convnext_small_full,p1_11942,random_deletion,0.1,0.8061973849932352
convnext_small_full,p1_11942,random_deletion,0.2,0.6484118898709615
convnext_small_full,p1_11942,random_deletion,0.4,0.8128573298454285
convnext_small_full,p1_11942,random_deletion,0.6,0.8617905974388123
convnext_small_full,p1_11942,random_deletion,0.8,0.9196675022443136
convnext_small_full,p1_11942,random_deletion,1.0,0.8493941823641459
convnext_small_full,p1_12075,deletion,0.0,0.9997048179308573
convnext_small_full,p1_12075,deletion,0.1,0.9995428721110026
convnext_small_full,p1_12075,deletion,0.2,0.9993772308031718
convnext_small_full,p1_12075,deletion,0.4,0.8536417881647745
convnext_small_full,p1_12075,deletion,0.6,0.9691734512646993
convnext_small_full,p1_12075,deletion,0.8,0.9962583780288696
convnext_small_full,p1_12075,deletion,1.0,0.9980639417966207
convnext_small_full,p1_12075,insertion,0.0,0.9980639417966207
convnext_small_full,p1_12075,insertion,0.1,0.9999062220255533
convnext_small_full,p1_12075,insertion,0.2,0.9996908903121948
convnext_small_full,p1_12075,insertion,0.4,0.9999700387318929
convnext_small_full,p1_12075,insertion,0.6,0.9999139706293741
convnext_small_full,p1_12075,insertion,0.8,0.9997218648592631
convnext_small_full,p1_12075,insertion,1.0,0.9997048179308573
convnext_small_full,p1_12075,random_deletion,0.0,0.9997048179308573
convnext_small_full,p1_12075,random_deletion,0.1,0.9998186031977335
convnext_small_full,p1_12075,random_deletion,0.2,0.9999206860860189
convnext_small_full,p1_12075,random_deletion,0.4,0.9998747706413269
convnext_small_full,p1_12075,random_deletion,0.6,0.9999071756998698
convnext_small_full,p1_12075,random_deletion,0.8,0.9984729488690695
convnext_small_full,p1_12075,random_deletion,1.0,0.9980639417966207
convnext_small_full,p1_12085,deletion,0.0,0.6039961477120718
convnext_small_full,p1_12085,deletion,0.1,0.032859008138378464
convnext_small_full,p1_12085,deletion,0.2,0.04799326943854491
convnext_small_full,p1_12085,deletion,0.4,0.05279405228793621
convnext_small_full,p1_12085,deletion,0.6,0.08414836476246516
convnext_small_full,p1_12085,deletion,0.8,0.39982380469640094
convnext_small_full,p1_12085,deletion,1.0,0.36591511964797974
convnext_small_full,p1_12085,insertion,0.0,0.36591511964797974
convnext_small_full,p1_12085,insertion,0.1,0.3906174699465434
convnext_small_full,p1_12085,insertion,0.2,0.4664584944645564
convnext_small_full,p1_12085,insertion,0.4,0.8918196558952332
convnext_small_full,p1_12085,insertion,0.6,0.8190211653709412
convnext_small_full,p1_12085,insertion,0.8,0.7149998943010966
convnext_small_full,p1_12085,insertion,1.0,0.6039961477120718
convnext_small_full,p1_12085,random_deletion,0.0,0.6039961477120718
convnext_small_full,p1_12085,random_deletion,0.1,0.7052868207295736
convnext_small_full,p1_12085,random_deletion,0.2,0.1773932675520579
convnext_small_full,p1_12085,random_deletion,0.4,0.21145080029964447
convnext_small_full,p1_12085,random_deletion,0.6,0.2856623778740565
convnext_small_full,p1_12085,random_deletion,0.8,0.6930936972300211
convnext_small_full,p1_12085,random_deletion,1.0,0.36591511964797974
convnext_small_full,p1_12314,deletion,0.0,0.7046346068382263
convnext_small_full,p1_12314,deletion,0.1,0.4059680451949437
convnext_small_full,p1_12314,deletion,0.2,0.14764785518248877
convnext_small_full,p1_12314,deletion,0.4,0.22098065416018167
convnext_small_full,p1_12314,deletion,0.6,0.29351237167914707
convnext_small_full,p1_12314,deletion,0.8,0.32070256272951764
convnext_small_full,p1_12314,deletion,1.0,0.03666846019526323
convnext_small_full,p1_12314,insertion,0.0,0.03666846019526323
convnext_small_full,p1_12314,insertion,0.1,0.6065546572208405
convnext_small_full,p1_12314,insertion,0.2,0.9136412342389425
convnext_small_full,p1_12314,insertion,0.4,0.8056319952011108
convnext_small_full,p1_12314,insertion,0.6,0.7693840662638346
convnext_small_full,p1_12314,insertion,0.8,0.8210633397102356
convnext_small_full,p1_12314,insertion,1.0,0.7046346068382263
convnext_small_full,p1_12314,random_deletion,0.0,0.7046346068382263
convnext_small_full,p1_12314,random_deletion,0.1,0.7341498136520386
convnext_small_full,p1_12314,random_deletion,0.2,0.6955996751785278
convnext_small_full,p1_12314,random_deletion,0.4,0.36625443398952484
convnext_small_full,p1_12314,random_deletion,0.6,0.6878229180971781
convnext_small_full,p1_12314,random_deletion,0.8,0.9180859128634135
convnext_small_full,p1_12314,random_deletion,1.0,0.03666846019526323
convnext_small_full,p1_12363,deletion,0.0,0.5901739994684855
convnext_small_full,p1_12363,deletion,0.1,0.07795242468516032
convnext_small_full,p1_12363,deletion,0.2,0.048881535728772484
convnext_small_full,p1_12363,deletion,0.4,0.17727579176425934
convnext_small_full,p1_12363,deletion,0.6,0.34782760341962177
convnext_small_full,p1_12363,deletion,0.8,0.4799322684605916
convnext_small_full,p1_12363,deletion,1.0,0.9634954531987509
convnext_small_full,p1_12363,insertion,0.0,0.9634954531987509
convnext_small_full,p1_12363,insertion,0.1,0.9977606137593588
convnext_small_full,p1_12363,insertion,0.2,0.9997991720835367
convnext_small_full,p1_12363,insertion,0.4,0.9992374579111735
convnext_small_full,p1_12363,insertion,0.6,0.9957007567087809
convnext_small_full,p1_12363,insertion,0.8,0.9958775639533997
convnext_small_full,p1_12363,insertion,1.0,0.5901739994684855
convnext_small_full,p1_12363,random_deletion,0.0,0.5901739994684855
convnext_small_full,p1_12363,random_deletion,0.1,0.8113153775533041
convnext_small_full,p1_12363,random_deletion,0.2,0.9619077444076538
convnext_small_full,p1_12363,random_deletion,0.4,0.9835399389266968
convnext_small_full,p1_12363,random_deletion,0.6,0.931635856628418
convnext_small_full,p1_12363,random_deletion,0.8,0.9412068923314413
convnext_small_full,p1_12363,random_deletion,1.0,0.9634954531987509
convnext_small_full,p1_12367,deletion,0.0,0.9173469742139181
convnext_small_full,p1_12367,deletion,0.1,0.029266085475683212
convnext_small_full,p1_12367,deletion,0.2,0.052030822883049645
convnext_small_full,p1_12367,deletion,0.4,0.030888418356577556
convnext_small_full,p1_12367,deletion,0.6,0.054289125526944794
convnext_small_full,p1_12367,deletion,0.8,0.11277687549591064
convnext_small_full,p1_12367,deletion,1.0,0.13518556704123816
convnext_small_full,p1_12367,insertion,0.0,0.13518556704123816
convnext_small_full,p1_12367,insertion,0.1,0.6305044094721476
convnext_small_full,p1_12367,insertion,0.2,0.8801899552345276
convnext_small_full,p1_12367,insertion,0.4,0.8611644506454468
convnext_small_full,p1_12367,insertion,0.6,0.9260530670483907
convnext_small_full,p1_12367,insertion,0.8,0.9112462202707926
convnext_small_full,p1_12367,insertion,1.0,0.9173469742139181
convnext_small_full,p1_12367,random_deletion,0.0,0.9173469742139181
convnext_small_full,p1_12367,random_deletion,0.1,0.9269147713979086
convnext_small_full,p1_12367,random_deletion,0.2,0.9273892641067505
convnext_small_full,p1_12367,random_deletion,0.4,0.8946547508239746
convnext_small_full,p1_12367,random_deletion,0.6,0.22923973202705383
convnext_small_full,p1_12367,random_deletion,0.8,0.11775158594051997
convnext_small_full,p1_12367,random_deletion,1.0,0.13518556704123816
convnext_small_full,p1_12879,deletion,0.0,0.809657096862793
convnext_small_full,p1_12879,deletion,0.1,0.237761860092481
convnext_small_full,p1_12879,deletion,0.2,0.0749001217385133
convnext_small_full,p1_12879,deletion,0.4,0.00624373322352767
convnext_small_full,p1_12879,deletion,0.6,0.03913266398012638
convnext_small_full,p1_12879,deletion,0.8,0.05271848011761904
convnext_small_full,p1_12879,deletion,1.0,0.4297591845194499
convnext_small_full,p1_12879,insertion,0.0,0.4297591845194499
convnext_small_full,p1_12879,insertion,0.1,0.48924699425697327
convnext_small_full,p1_12879,insertion,0.2,0.603105346361796
convnext_small_full,p1_12879,insertion,0.4,0.7820748686790466
convnext_small_full,p1_12879,insertion,0.6,0.8583421111106873
convnext_small_full,p1_12879,insertion,0.8,0.9276410142580668
convnext_small_full,p1_12879,insertion,1.0,0.809657096862793
convnext_small_full,p1_12879,random_deletion,0.0,0.809657096862793
convnext_small_full,p1_12879,random_deletion,0.1,0.4798092345396678
convnext_small_full,p1_12879,random_deletion,0.2,0.22847937047481537
convnext_small_full,p1_12879,random_deletion,0.4,0.223365048567454
convnext_small_full,p1_12879,random_deletion,0.6,0.8239581982294718
convnext_small_full,p1_12879,random_deletion,0.8,0.17879057427247366
convnext_small_full,p1_12879,random_deletion,1.0,0.4297591845194499
convnext_small_full,p1_13171,deletion,0.0,0.8826384345690409
convnext_small_full,p1_13171,deletion,0.1,0.8800395727157593
convnext_small_full,p1_13171,deletion,0.2,0.8107311526934305
convnext_small_full,p1_13171,deletion,0.4,0.47446346282958984
convnext_small_full,p1_13171,deletion,0.6,0.5632344285647074
convnext_small_full,p1_13171,deletion,0.8,0.5589401125907898
convnext_small_full,p1_13171,deletion,1.0,0.5782922009627024
convnext_small_full,p1_13171,insertion,0.0,0.5782922009627024
convnext_small_full,p1_13171,insertion,0.1,0.7537098129590353
convnext_small_full,p1_13171,insertion,0.2,0.8066900769869486
convnext_small_full,p1_13171,insertion,0.4,0.856555700302124
convnext_small_full,p1_13171,insertion,0.6,0.8877426783243815
convnext_small_full,p1_13171,insertion,0.8,0.9574281374613444
convnext_small_full,p1_13171,insertion,1.0,0.8826384345690409
convnext_small_full,p1_13171,random_deletion,0.0,0.8826384345690409
convnext_small_full,p1_13171,random_deletion,0.1,0.9401862025260925
convnext_small_full,p1_13171,random_deletion,0.2,0.9308352669080099
convnext_small_full,p1_13171,random_deletion,0.4,0.8143410682678223
convnext_small_full,p1_13171,random_deletion,0.6,0.7215626041094462
convnext_small_full,p1_13171,random_deletion,0.8,0.6589321494102478
convnext_small_full,p1_13171,random_deletion,1.0,0.5782922009627024
convnext_small_full,p1_13395,deletion,0.0,0.9029513994852701
convnext_small_full,p1_13395,deletion,0.1,0.7980494896570841
convnext_small_full,p1_13395,deletion,0.2,0.396638090411822
convnext_small_full,p1_13395,deletion,0.4,0.24074426790078482
convnext_small_full,p1_13395,deletion,0.6,0.28404586017131805
convnext_small_full,p1_13395,deletion,0.8,0.243119349082311
convnext_small_full,p1_13395,deletion,1.0,0.23830027878284454
convnext_small_full,p1_13395,insertion,0.0,0.23830027878284454
convnext_small_full,p1_13395,insertion,0.1,0.9951262474060059
convnext_small_full,p1_13395,insertion,0.2,0.9440903067588806
convnext_small_full,p1_13395,insertion,0.4,0.9658287167549133
convnext_small_full,p1_13395,insertion,0.6,0.8906059265136719
convnext_small_full,p1_13395,insertion,0.8,0.8746920426686605
convnext_small_full,p1_13395,insertion,1.0,0.9029513994852701
convnext_small_full,p1_13395,random_deletion,0.0,0.9029513994852701
convnext_small_full,p1_13395,random_deletion,0.1,0.9399094780286154
convnext_small_full,p1_13395,random_deletion,0.2,0.9457367658615112
convnext_small_full,p1_13395,random_deletion,0.4,0.355339636405309
convnext_small_full,p1_13395,random_deletion,0.6,0.26475295424461365
convnext_small_full,p1_13395,random_deletion,0.8,0.7246263225873312
convnext_small_full,p1_13395,random_deletion,1.0,0.23830027878284454
convnext_small_full,p1_13422,deletion,0.0,0.8838836153348287
convnext_small_full,p1_13422,deletion,0.1,0.7774285475413004
convnext_small_full,p1_13422,deletion,0.2,0.7375985483328501
convnext_small_full,p1_13422,deletion,0.4,0.537982165813446
convnext_small_full,p1_13422,deletion,0.6,0.38624095916748047
convnext_small_full,p1_13422,deletion,0.8,0.6728758017222086
convnext_small_full,p1_13422,deletion,1.0,0.6306640108426412
convnext_small_full,p1_13422,insertion,0.0,0.6306640108426412
convnext_small_full,p1_13422,insertion,0.1,0.5342891017595927
convnext_small_full,p1_13422,insertion,0.2,0.8324662645657858
convnext_small_full,p1_13422,insertion,0.4,0.9657767613728842
convnext_small_full,p1_13422,insertion,0.6,0.9316926995913187
convnext_small_full,p1_13422,insertion,0.8,0.9433397849400839
convnext_small_full,p1_13422,insertion,1.0,0.8838836153348287
convnext_small_full,p1_13422,random_deletion,0.0,0.8838836153348287
convnext_small_full,p1_13422,random_deletion,0.1,0.5775496860345205
convnext_small_full,p1_13422,random_deletion,0.2,0.7296561797459921
convnext_small_full,p1_13422,random_deletion,0.4,0.9306447704633077
convnext_small_full,p1_13422,random_deletion,0.6,0.8228611747423807
convnext_small_full,p1_13422,random_deletion,0.8,0.6683337688446045
convnext_small_full,p1_13422,random_deletion,1.0,0.6306640108426412
convnext_small_full,p1_13514,deletion,0.0,0.9999712705612183
convnext_small_full,p1_13514,deletion,0.1,0.9998306830724081
convnext_small_full,p1_13514,deletion,0.2,0.9988166093826294
convnext_small_full,p1_13514,deletion,0.4,0.9946360985438029
convnext_small_full,p1_13514,deletion,0.6,0.998621384302775
convnext_small_full,p1_13514,deletion,0.8,0.9929242134094238
convnext_small_full,p1_13514,deletion,1.0,0.9979804754257202
convnext_small_full,p1_13514,insertion,0.0,0.9979804754257202
convnext_small_full,p1_13514,insertion,0.1,0.9994946320851644
convnext_small_full,p1_13514,insertion,0.2,0.9996521472930908
convnext_small_full,p1_13514,insertion,0.4,0.9999576807022095
convnext_small_full,p1_13514,insertion,0.6,0.9999334017435709
convnext_small_full,p1_13514,insertion,0.8,0.9999475479125977
convnext_small_full,p1_13514,insertion,1.0,0.9999712705612183
convnext_small_full,p1_13514,random_deletion,0.0,0.9999712705612183
convnext_small_full,p1_13514,random_deletion,0.1,0.9999683300654093
convnext_small_full,p1_13514,random_deletion,0.2,0.9999751647313436
convnext_small_full,p1_13514,random_deletion,0.4,0.9999851783116659
convnext_small_full,p1_13514,random_deletion,0.6,0.9998728036880493
convnext_small_full,p1_13514,random_deletion,0.8,0.9553286631902059
convnext_small_full,p1_13514,random_deletion,1.0,0.9979804754257202
convnext_small_full,p1_13559,deletion,0.0,0.9353148341178894
convnext_small_full,p1_13559,deletion,0.1,0.32244013746579486
convnext_small_full,p1_13559,deletion,0.2,0.27123187979062396
convnext_small_full,p1_13559,deletion,0.4,0.16202359025677046
convnext_small_full,p1_13559,deletion,0.6,0.05763987017174562
convnext_small_full,p1_13559,deletion,0.8,0.0659164326886336
convnext_small_full,p1_13559,deletion,1.0,0.22768420477708182
convnext_small_full,p1_13559,insertion,0.0,0.22768420477708182
convnext_small_full,p1_13559,insertion,0.1,0.05958919102946917
convnext_small_full,p1_13559,insertion,0.2,0.6494277318318685
convnext_small_full,p1_13559,insertion,0.4,0.8421073953310648
convnext_small_full,p1_13559,insertion,0.6,0.947043796380361
convnext_small_full,p1_13559,insertion,0.8,0.9496821959813436
convnext_small_full,p1_13559,insertion,1.0,0.9353148341178894
convnext_small_full,p1_13559,random_deletion,0.0,0.9353148341178894
convnext_small_full,p1_13559,random_deletion,0.1,0.41137781739234924
convnext_small_full,p1_13559,random_deletion,0.2,0.4054575065771739
convnext_small_full,p1_13559,random_deletion,0.4,0.3240597993135452
convnext_small_full,p1_13559,random_deletion,0.6,0.0653034249941508
convnext_small_full,p1_13559,random_deletion,0.8,0.13410423944393793
convnext_small_full,p1_13559,random_deletion,1.0,0.22768420477708182
convnext_small_full,p1_13594,deletion,0.0,0.9997955560684204
convnext_small_full,p1_13594,deletion,0.1,0.9991715947786967
convnext_small_full,p1_13594,deletion,0.2,0.9968655904134115
convnext_small_full,p1_13594,deletion,0.4,0.9955520629882812
convnext_small_full,p1_13594,deletion,0.6,0.9478468894958496
convnext_small_full,p1_13594,deletion,0.8,0.6518777310848236
convnext_small_full,p1_13594,deletion,1.0,0.7291661898295084
convnext_small_full,p1_13594,insertion,0.0,0.7291661898295084
convnext_small_full,p1_13594,insertion,0.1,0.8372293909390768
convnext_small_full,p1_13594,insertion,0.2,0.9909190535545349
convnext_small_full,p1_13594,insertion,0.4,0.9994686841964722
convnext_small_full,p1_13594,insertion,0.6,0.9998615582784017
convnext_small_full,p1_13594,insertion,0.8,0.9997971852620443
convnext_small_full,p1_13594,insertion,1.0,0.9997955560684204
convnext_small_full,p1_13594,random_deletion,0.0,0.9997955560684204
convnext_small_full,p1_13594,random_deletion,0.1,0.999737560749054
convnext_small_full,p1_13594,random_deletion,0.2,0.9994908769925436
convnext_small_full,p1_13594,random_deletion,0.4,0.9804911613464355
convnext_small_full,p1_13594,random_deletion,0.6,0.9921410282452902
convnext_small_full,p1_13594,random_deletion,0.8,0.8323524196942648
convnext_small_full,p1_13594,random_deletion,1.0,0.7291661898295084
convnext_small_full,p1_14079,deletion,0.0,0.5126103262106577
convnext_small_full,p1_14079,deletion,0.1,0.058181547870238624
convnext_small_full,p1_14079,deletion,0.2,0.016245102257623028
convnext_small_full,p1_14079,deletion,0.4,0.0269236924747626
convnext_small_full,p1_14079,deletion,0.6,0.08518127848704656
convnext_small_full,p1_14079,deletion,0.8,0.20809308687845865
convnext_small_full,p1_14079,deletion,1.0,0.557178775469462
convnext_small_full,p1_14079,insertion,0.0,0.557178775469462
convnext_small_full,p1_14079,insertion,0.1,0.9557571609814962
convnext_small_full,p1_14079,insertion,0.2,0.9719593723615011
convnext_small_full,p1_14079,insertion,0.4,0.9084766109784445
convnext_small_full,p1_14079,insertion,0.6,0.7145217259724935
convnext_small_full,p1_14079,insertion,0.8,0.8056634267171224
convnext_small_full,p1_14079,insertion,1.0,0.5126103262106577
convnext_small_full,p1_14079,random_deletion,0.0,0.5126103262106577
convnext_small_full,p1_14079,random_deletion,0.1,0.7581291794776917
convnext_small_full,p1_14079,random_deletion,0.2,0.8094387451807658
convnext_small_full,p1_14079,random_deletion,0.4,0.17210318023959795
convnext_small_full,p1_14079,random_deletion,0.6,0.4771291712919871
convnext_small_full,p1_14079,random_deletion,0.8,0.915041466554006
convnext_small_full,p1_14079,random_deletion,1.0,0.557178775469462
convnext_small_full,p1_14563,deletion,0.0,0.7488330602645874
convnext_small_full,p1_14563,deletion,0.1,0.7537142435709635
convnext_small_full,p1_14563,deletion,0.2,0.6773035526275635
convnext_small_full,p1_14563,deletion,0.4,0.34350869556268054
convnext_small_full,p1_14563,deletion,0.6,0.9090928236643473
convnext_small_full,p1_14563,deletion,0.8,0.7858618100484213
convnext_small_full,p1_14563,deletion,1.0,0.7222612500190735
convnext_small_full,p1_14563,insertion,0.0,0.7222612500190735
convnext_small_full,p1_14563,insertion,0.1,0.8316181898117065
convnext_small_full,p1_14563,insertion,0.2,0.9672989646593729
convnext_small_full,p1_14563,insertion,0.4,0.9914915362993876
convnext_small_full,p1_14563,insertion,0.6,0.9977835416793823
convnext_small_full,p1_14563,insertion,0.8,0.9907538692156473
convnext_small_full,p1_14563,insertion,1.0,0.7488330602645874
convnext_small_full,p1_14563,random_deletion,0.0,0.7488330602645874
convnext_small_full,p1_14563,random_deletion,0.1,0.8421399792035421
convnext_small_full,p1_14563,random_deletion,0.2,0.9123608271280924
convnext_small_full,p1_14563,random_deletion,0.4,0.9865493178367615
convnext_small_full,p1_14563,random_deletion,0.6,0.8016483783721924
convnext_small_full,p1_14563,random_deletion,0.8,0.8356456557909647
convnext_small_full,p1_14563,random_deletion,1.0,0.7222612500190735
convnext_small_full,p1_14826,deletion,0.0,0.9626733064651489
convnext_small_full,p1_14826,deletion,0.1,0.9342928330103556
convnext_small_full,p1_14826,deletion,0.2,0.9227265318234762
convnext_small_full,p1_14826,deletion,0.4,0.7555351654688517
convnext_small_full,p1_14826,deletion,0.6,0.6999776562054952
convnext_small_full,p1_14826,deletion,0.8,0.796669085820516
convnext_small_full,p1_14826,deletion,1.0,0.7292357087135315
convnext_small_full,p1_14826,insertion,0.0,0.7292357087135315
convnext_small_full,p1_14826,insertion,0.1,0.8595341642697653
